id,DQD,DQB,DQL,GEME,AH,MTH,FH,RT,FU,HO,GEMN,HAUS,LABE,GRUF,VOLU
DENILD750000vcti,1000,1300,1000,03454018,13.355,16.914,16.914,1000,51009_1610,3.56,"Haren (Ems), Stadt",NA,NA,4.123046875,14.676280334573205
DENILD750000viqa,1000,1300,1000,03454018,13.69,15.998,15.998,1000,51009_1610,2.308,"Haren (Ems), Stadt",NA,NA,18.94140625,43.71753591753533
DENILD7500001ewp,1000,1300,1000,03454018,13.1,17.81,21.627,3200,31001_1000,8.527,"Haren (Ems), Stadt",34,Neuer Kirchweg,2.2216796875,925.5581162495412
DENILD7500000VUt,1000,1300,1000,03454018,12.72,17.437,17.437,1000,31001_2500,4.717,"Haren (Ems), Stadt",NA,NA,189.23828125,892.6374006633674
DENILD750000v3IG,1000,1300,1000,03454018,14.361,19.789,19.789,1000,51009_1610,5.428,"Haren (Ems), Stadt",NA,NA,4.63671875,25.17344103451458
DENILD7500001ehV,1000,1300,1000,03454018,13.253,18.452,21.05,3100,31001_1000,7.796,"Haren (Ems), Stadt",28,Marienstraße,2.138671875,664.3994171320239
DENILD7500000VSD,1000,1300,1000,03454018,15.242,19.611,23.546,3100,31001_1000,8.304,"Haren (Ems), Stadt",8,An der Koppel,8.3662109375,638.5585466249727
DENILD750000vdcU,1000,1300,1000,03454018,15.278,17.378,17.896,3100,51009_1610,2.618,"Haren (Ems), Stadt",NA,NA,4.314453125,10.17861051848407
DENILD7500001eiX,1000,1300,1000,03454018,13.473,15.998,15.998,1000,31001_2000,2.525,"Haren (Ems), Stadt",NA,NA,11.0439453125,27.885996470470133
DENILD7500001ei8,1000,1300,1000,03454018,14.42,19.589,21.569,3100,31001_1000,7.149,"Haren (Ems), Stadt",30,Pastor-Graupe-Straße,5.353515625,994.6818480394952
DENILD7500001eB0,1000,1300,1000,03454018,13.788,16.105,16.105,1000,31001_2000,2.318,"Haren (Ems), Stadt",NA,NA,28.5810546875,66.22220480757734
DENILD7500001eyy,1000,1300,1000,03454018,13.983,17.42,17.42,1000,31001_2000,3.437,"Haren (Ems), Stadt",NA,NA,3.3779296875,197.78300879932777
DENILD750000vpLU,1000,1300,1000,03454018,14.247,16.977,16.977,1000,51009_1610,2.73,"Haren (Ems), Stadt",NA,NA,6.64453125,18.141718141857208
DENILD750000mfrx,1000,1300,1000,03454018,13.208,16.2,16.2,1000,31001_2000,2.991,"Haren (Ems), Stadt",NA,NA,27.2783203125,85.62819759650321
DENILD750000viqd,1000,1300,1000,03454018,13.674,18.351,18.351,1000,51009_1610,4.677,"Haren (Ems), Stadt",NA,NA,3.677734375,17.596719080799456
DENILD7500001epG,1000,1300,1000,03454018,13.093,16.052,16.052,1000,31001_2000,2.959,"Haren (Ems), Stadt",NA,NA,43.4072265625,128.44235161515357
DENILD7500001emi,1000,1300,1000,03454018,13.224,15.758,15.758,1000,31001_2000,2.534,"Haren (Ems), Stadt",NA,NA,27.2880859375,69.14754620506832
DENILD7500001elG,1000,1300,1000,03454018,13.11,16.681,20.866,3200,31001_1000,7.756,"Haren (Ems), Stadt",61,Heidering,21.1298828125,848.7518649955899
DENILD750000xH71,1000,1300,1000,03454018,13.032,15.572,15.572,1000,51009_1610,2.54,"Haren (Ems), Stadt",NA,NA,20.95703125,53.22942999441337
DENILD750000vcto,1000,1300,1000,03454018,13.561,14.513,18.243,3100,51009_1610,4.682,"Haren (Ems), Stadt",NA,NA,4.0517578125,11.413456390691053
DENILD7500001ehQ,1000,1300,1000,03454018,14.572,17.396,17.396,1000,31001_2000,2.824,"Haren (Ems), Stadt",NA,NA,38.0595703125,107.50755492709433
DENILD7500000VPz,1000,1300,1000,03454018,15.95,18.586,18.586,1000,31001_2000,2.636,"Haren (Ems), Stadt",NA,NA,32.529296875,85.74449861555868
DENILD7500001eiS,1000,1300,1000,03454018,13.499,16.266,16.266,1000,31001_2000,2.768,"Haren (Ems), Stadt",NA,NA,34.587890625,97.3961559687631
DENILD750000vAI0,1000,1300,1000,03454018,13.11,15.659,15.659,1000,31001_2000,2.548,"Haren (Ems), Stadt",NA,NA,11.4267578125,29.12672075109122
DENILD7500001ejU,1000,1300,1000,03454018,14.465,19.931,22.4,3100,31001_1000,7.935,"Haren (Ems), Stadt",14,Feuerdornweg,29.55859375,1486.4167847125905
DENILD750000vpCi,1000,1300,1000,03454018,13.448,17.551,17.938,2100,51009_1610,4.49,"Haren (Ems), Stadt",NA,NA,56.271484375,230.87116129669576
DENILD750000vcsz,1000,1300,1000,03454018,14.169,18.257,18.257,1000,51009_1610,4.088,"Haren (Ems), Stadt",NA,NA,4.0078125,16.382165357530386
DENILD750000v3oA,1000,1300,1000,03454018,13.734,18.284,19.248,2100,51009_1610,5.514,"Haren (Ems), Stadt",NA,NA,12.46484375,56.712347289194554
DENILD7500001enS,1000,1300,1000,03454018,13.227,16.191,16.191,1000,31001_2000,2.964,"Haren (Ems), Stadt",NA,NA,2.982421875,126.95415173300847
DENILD7500001ekG,1000,1300,1000,03454018,13.546,18.335,21.807,3100,31001_1000,8.261,"Haren (Ems), Stadt",41,Weißdornweg,0.826171875,458.3184451928722
DENILD7500001evZ,1000,1300,1000,03454018,14.18,16.825,16.825,1000,31001_2000,2.645,"Haren (Ems), Stadt",NA,NA,15.0986328125,39.937532122819206
DENILD7500001eBd,1000,1300,1000,03454018,13.556,18.382,22.279,3100,31001_1000,8.724,"Haren (Ems), Stadt",6A,Sanddornweg,1.3916015625,1426.9498985050977
DENILD750000uSr3,1000,1300,1000,03454018,12.846,15.464,15.464,1000,31001_2000,2.619,"Haren (Ems), Stadt",NA,NA,14.9306640625,39.27890382256998
DENILD7500001exm,1000,1300,1000,03454018,13.209,15.881,15.881,1000,31001_2000,2.672,"Haren (Ems), Stadt",NA,NA,30.607421875,82.72241326992383
DENILD750000xrmD,1000,1300,1000,03454018,14.745,17.316,17.316,1000,31001_2000,2.57,"Haren (Ems), Stadt",NA,NA,47.9296875,123.22919852349794
DENILD750000ndrq,1000,1300,1000,03454018,13.199,15.826,15.826,1000,51009_1610,2.627,"Haren (Ems), Stadt",NA,NA,15.7802734375,41.4572715045222
DENILD7500001evA,1000,1300,1000,03454018,14.094,19.553,22.872,3200,31001_1000,8.778,"Haren (Ems), Stadt",2,Neuer Kirchweg,12.68359375,1674.1921278397529
DENILD7500000VU3,1000,1300,1000,03454018,13.16,16.134,16.134,1000,31001_1000,2.974,"Haren (Ems), Stadt",NA,NA,34.8701171875,110.39870158319127
DENILD7500001ep3,1000,1300,1000,03454018,14.142,19.642,23.398,3100,31001_1000,9.257,"Haren (Ems), Stadt",1,Pastor-Graupe-Straße,18.9814453125,875.2693389439131
DENILD750000tPc1,1000,1300,1000,03454018,13.259,16.501,18.971,3100,31001_1000,5.712,"Haren (Ems), Stadt",68,Eichenallee,14.15234375,2264.141838228044
DENILD7500001ekW,1000,1300,1000,03454018,12.789,15.456,15.456,1000,31001_2500,2.667,"Haren (Ems), Stadt",NA,NA,9.1279296875,24.34266644834552
DENILD7500001erH,1000,1300,1000,03454018,14.217,17.076,17.076,1000,31001_2000,2.859,"Haren (Ems), Stadt",NA,NA,2.69921875,162.24927352459557
DENILD750000vh8G,1000,1300,1000,03454018,14.418,18.616,19.477,2100,51009_1610,5.059,"Haren (Ems), Stadt",NA,NA,11.673828125,49.01085949804635
DENILD750000nPU3,1000,1300,1000,03454018,13.196,18.253,22.315,3100,31001_1000,9.119,"Haren (Ems), Stadt",80,Eichenallee,12.2939453125,1653.3863453648485
DENILD7500001eqJ,1000,1300,1000,03454018,12.959,15.412,15.412,1000,31001_2000,2.453,"Haren (Ems), Stadt",NA,NA,16.41796875,40.27489325122872
DENILD7500001enn,1000,1300,1000,03454018,13.648,16.202,16.202,1000,31001_2000,2.554,"Haren (Ems), Stadt",NA,NA,25.548828125,65.30559865997071
DENILD750000vctd,1000,1300,1000,03454018,13.482,16.159,16.159,1000,51009_1610,2.677,"Haren (Ems), Stadt",NA,NA,16.2265625,43.440313446208116
DENILD7500001esA,1000,1300,1000,03454018,12.874,15.133,15.133,1000,31001_2000,2.259,"Haren (Ems), Stadt",NA,NA,29.3408203125,66.2796789681304
DENILD7500000VYQ,1000,1300,1000,03454018,14.873,19.854,23.529,3100,31001_1000,8.656,"Haren (Ems), Stadt",20A,Tengestraße,8.2900390625,902.6021452798626
DENILD7500000VO5,1000,1300,1000,03454018,14.523,16.781,16.781,1000,31001_2720,2.258,"Haren (Ems), Stadt",NA,NA,100.80078125,227.60814769419818
DENILD7500001eyk,1000,1300,1000,03454018,13.657,18.751,21.929,3100,31001_1000,8.272,"Haren (Ems), Stadt",62,Waldstraße,84.763671875,511.7490988281001
DENILD7500001est,1000,1300,1000,03454018,13.983,16.918,16.918,1000,31001_2000,2.935,"Haren (Ems), Stadt",NA,NA,17.45703125,171.96463782220883
DENILD7500001ew5,1000,1300,1000,03454018,13.246,18.672,22.763,3100,31001_1000,9.517,"Haren (Ems), Stadt",58A,Eichenallee,0.462890625,1456.3730842991347
DENILD7500001eAf,1000,1300,1000,03454018,14.557,19.446,22.744,5000,31001_1000,8.187,"Haren (Ems), Stadt",18,Waldstraße,2.0126953125,557.887967785702
DENILD7500001erc,1000,1300,1000,03454018,12.917,18.533,22.076,3100,31001_1000,9.159,"Haren (Ems), Stadt",55,Heidering,125.216796875,925.078330813539
DENILD7500001elw,1000,1300,1000,03454018,13.294,15.786,15.786,1000,31001_2000,2.492,"Haren (Ems), Stadt",NA,NA,15.92578125,92.24278716522824
DENILD7500001erK,1000,1300,1000,03454018,13.159,17.718,21.97,3100,31001_1000,8.811,"Haren (Ems), Stadt",3,Brombeerweg,2.0927734375,612.730481892234
DENILD7500001epp,1000,1300,1000,03454018,13.399,17.743,17.743,1000,31001_2000,4.344,"Haren (Ems), Stadt",NA,NA,31.501953125,143.63320882258355
DENILD750000uqeK,1000,1300,1000,03454018,14.186,17.381,17.381,1000,51009_1610,3.195,"Haren (Ems), Stadt",NA,NA,6.533203125,20.876123609551332
DENILD75000016Qy,1000,1300,1000,03454018,12.806,16.221,20.188,3100,31001_2000,7.382,"Haren (Ems), Stadt",NA,NA,10.529296875,669.2154522348912
DENILD750000uQ9m,1000,1300,1000,03454018,16.029,21.102,21.102,1000,51009_1610,5.073,"Haren (Ems), Stadt",NA,NA,3.6728515625,18.630681280039926
DENILD750000vctc,1000,1300,1000,03454018,13.097,17.211,17.211,1000,51009_1610,4.114,"Haren (Ems), Stadt",NA,NA,2.380859375,9.793023207263982
DENILD750000ptG1,1000,1300,1000,03454018,15.656,21.878,24.182,3500,31001_1000,8.526,"Haren (Ems), Stadt",13,Schützenweg,8.6767578125,903.2186835003754
DENILD7500001eiH,1000,1300,1000,03454018,12.891,15.691,15.691,1000,31001_2000,2.8,"Haren (Ems), Stadt",NA,NA,7.05078125,177.7478962303747
DENILD750000n7ER,1000,1300,1000,03454018,15.679,17.969,18.557,3100,51009_1610,2.879,"Haren (Ems), Stadt",NA,NA,4.736328125,12.240505198452198
DENILD7500001etO,1000,1300,1000,03454018,14.078,17.056,17.056,1000,31001_2000,2.977,"Haren (Ems), Stadt",NA,NA,23.935546875,71.27891094910596
DENILD7500000VPm,1000,1300,1000,03454018,13.778,16.525,16.525,1000,31001_2000,2.747,"Haren (Ems), Stadt",NA,NA,39.0751953125,107.33868024563203
DENILD750000uSr7,1000,1300,1000,03454018,12.839,15.464,15.464,1000,31001_2000,2.625,"Haren (Ems), Stadt",NA,NA,9.2392578125,24.253977557004017
DENILD7500001ep7,1000,1300,1000,03454018,13.023,16.181,16.181,1000,31001_2000,3.159,"Haren (Ems), Stadt",NA,NA,24.576171875,77.6102185019218
DENILD7500001ejX,1000,1300,1000,03454018,13.075,15.798,15.798,1000,31001_2000,2.723,"Haren (Ems), Stadt",NA,NA,38.1328125,104.1593423350366
DENILD7500001eii,1000,1300,1000,03454018,13.489,16.11,16.11,1000,31001_2000,2.621,"Haren (Ems), Stadt",NA,NA,40.0263671875,104.90654456706508
DENILD7500001erR,1000,1300,1000,03454018,14.107,19.831,22.495,3100,31001_1000,8.388,"Haren (Ems), Stadt",4,Pastor-Graupe-Straße,2.9873046875,523.1117598755645
DENILD750000q3hZ,1000,1300,1000,03454018,13.029,15.575,15.575,1000,51009_1610,2.546,"Haren (Ems), Stadt",NA,NA,3.2998046875,113.35309219719478
DENILD750000ncQK,1000,1300,1000,03454018,12.96,15.73,15.73,1000,31001_2000,2.77,"Haren (Ems), Stadt",NA,NA,8.9697265625,24.84577537857965
DENILD750000vpLT,1000,1300,1000,03454018,14.25,18.212,18.212,1000,31001_2310,3.962,"Haren (Ems), Stadt",34,Marienstraße,18.267578125,1733.8222075646427
DENILD7500001eiv,1000,1300,1000,03454018,14.085,19.278,22.754,3100,31001_1000,8.669,"Haren (Ems), Stadt",4,Holunderweg,1.7734375,540.4933482204972
DENILD7500001ey3,1000,1300,1000,03454018,13.155,17.248,21.472,3200,31001_1000,8.317,"Haren (Ems), Stadt",16,Holunderweg,107.390625,620.1378308734012
DENILD750000vcCB,1000,1300,1000,03454018,13.321,16.13,16.13,1000,51009_1610,2.809,"Haren (Ems), Stadt",NA,NA,6.4658203125,175.0068320439401
DENILD7500001exY,1000,1300,1000,03454018,13.571,15.894,15.894,1000,31001_2000,2.323,"Haren (Ems), Stadt",NA,NA,26.900390625,63.8381585739961
DENILD7500001ei1,1000,1300,1000,03454018,13.405,15.977,15.977,1000,31001_2000,2.572,"Haren (Ems), Stadt",NA,NA,25.783203125,66.31511185156671
DENILD7500000VPd,1000,1300,1000,03454018,14.556,17.441,23.064,3100,31001_2000,8.508,"Haren (Ems), Stadt",NA,NA,12.8974609375,2672.1506210287703
DENILD7500001eir,1000,1300,1000,03454018,14.322,18.171,20.472,5000,31001_1000,6.15,"Haren (Ems), Stadt",13,Pastor-Graupe-Straße,16.8193359375,687.8789795675684
DENILD750000uQ8J,1000,1300,1000,03454018,15.326,21.276,21.276,1000,51009_1610,5.95,"Haren (Ems), Stadt",NA,NA,5.439453125,32.36088975739274
DENILD7500001ewk,1000,1300,1000,03454018,12.828,15.762,15.762,1000,31001_2000,2.934,"Haren (Ems), Stadt",NA,NA,1.701171875,122.24177550323698
DENILD7500001enm,1000,1300,1000,03454018,13.4,17.944,21.947,5000,31001_1000,8.546,"Haren (Ems), Stadt",47,Sanddornweg,2.794921875,1110.2303685241582
DENILD7500001evb,1000,1300,1000,03454018,13.16,17.9,22.281,5000,31001_1000,9.121,"Haren (Ems), Stadt",41A,Waldstraße,1.3310546875,1470.507481808105
DENILD750000s5oK,1000,1300,1000,03454018,15.446,20.625,24.519,3100,31001_1000,9.072,"Haren (Ems), Stadt",14,Heinrich-Wobken-Straße,2.75,835.1364229703055
DENILD750000vcsR,1000,1300,1000,03454018,13.078,16.922,16.922,1000,51009_1610,3.844,"Haren (Ems), Stadt",NA,NA,0.931640625,3.5816681334965206
DENILD7500001evr,1000,1300,1000,03454018,14.1,19.349,22.953,3100,31001_1000,8.853,"Haren (Ems), Stadt",38,Pastor-Graupe-Straße,1.9453125,993.251232893339
DENILD7500001eAH,1000,1300,1000,03454018,13.667,16.123,16.123,1000,31001_2000,2.456,"Haren (Ems), Stadt",NA,NA,33.912109375,83.67944190336044
DENILD750000vpDD,1000,1300,1000,03454018,13.493,18.477,21.15,3100,31001_2010,7.657,"Haren (Ems), Stadt",NA,NA,43.5859375,3220.857170383517
DENILD7500001epe,1000,1300,1000,03454018,14.245,18.293,23.267,3200,31001_1000,9.022,"Haren (Ems), Stadt",63,Marienstraße,3.0419921875,791.7293366265402
DENILD7500000VX9,1000,1300,1000,03454018,13.22,19.596,22.059,3100,31001_2010,8.839,"Haren (Ems), Stadt",NA,NA,0.0302734375,7770.437270197766
DENILD750000vaPs,1000,1300,1000,03454018,14.41,18.242,18.242,1000,51009_1610,3.832,"Haren (Ems), Stadt",NA,NA,2.2724609375,8.708258318431145
DENILD7500001eB6,1000,1300,1000,03454018,12.776,16.802,21.06,3100,31001_2100,8.284,"Haren (Ems), Stadt",NA,NA,2.578125,532.428842802681
DENILD7500000VVq,1000,1300,1000,03454018,14.532,17.177,17.177,1000,31001_2000,2.645,"Haren (Ems), Stadt",NA,NA,35.8955078125,94.94405244020864
DENILD7500001eBE,1000,1300,1000,03454018,13.757,17.83,22.052,3100,31001_1000,8.295,"Haren (Ems), Stadt",21,Sanddornweg,87.322265625,539.9990012532681
DENILD7500001ei7,1000,1300,1000,03454018,12.912,17.578,17.578,1000,31001_2720,4.667,"Haren (Ems), Stadt",NA,NA,311.447265625,1453.211121220971
DENILD750000vh8K,1000,1300,1000,03454018,13.561,16.31,16.31,1000,51009_1610,2.75,"Haren (Ems), Stadt",NA,NA,5.708984375,15.69405199378297
DENILD7500001emB,1000,1300,1000,03454018,13.974,16.469,16.469,1000,31001_2000,2.495,"Haren (Ems), Stadt",NA,NA,40.5546875,101.18431207159998
DENILD750000qRae,1000,1300,1000,03454018,15.626,21.587,24.864,3100,31001_1000,9.238,"Haren (Ems), Stadt",9,Schützenweg,0.638671875,520.2000671911741
DENILD750000vpLS,1000,1300,1000,03454018,14.369,20.014,20.014,1000,51009_1610,5.645,"Haren (Ems), Stadt",NA,NA,5.146484375,29.053849696040857
DENILD7500001elb,1000,1300,1000,03454018,13.185,19.07,22.11,5000,31001_1000,8.925,"Haren (Ems), Stadt",73A,Eichenallee,0.83935546875,1284.3115536167738
DENILD750000tzpK,1000,1300,1000,03454018,15.597,18.379,18.379,1000,31001_2000,2.782,"Haren (Ems), Stadt",NA,NA,28.5576171875,79.44750749433368
DENILD7500000VPw,1000,1300,1000,03454018,14.758,18.633,22.385,5000,31001_1000,7.627,"Haren (Ems), Stadt",NA,NA,234.732421875,1185.0200974484696
DENILD750000viq4,1000,1300,1000,03454018,13.791,17.179,17.179,1000,51009_1610,3.388,"Haren (Ems), Stadt",NA,NA,3.388671875,11.480700463083885
DENILD7500001ekf,1000,1300,1000,03454018,12.919,16.487,17.948,3100,31001_2000,5.03,"Haren (Ems), Stadt",NA,NA,41.060546875,166.58919289335662
DENILD7500001eyB,1000,1300,1000,03454018,13.324,15.904,15.904,1000,31001_2000,2.58,"Haren (Ems), Stadt",NA,NA,20.5703125,53.07168876699434
DENILD7500001exU,1000,1300,1000,03454018,13.077,15.941,15.941,1000,31001_2000,2.865,"Haren (Ems), Stadt",NA,NA,29.8447265625,85.4741840295819
DENILD7500001ezR,1000,1300,1000,03454018,12.984,15.654,15.654,1000,31001_2000,2.67,"Haren (Ems), Stadt",NA,NA,36.1640625,96.55983577138592
DENILD7500001ehP,1000,1300,1000,03454018,14.103,16.692,16.692,1000,31001_2000,2.589,"Haren (Ems), Stadt",NA,NA,35.9931640625,93.19165824404386
DENILD750000mUwt,1000,1300,1000,03454018,13.127,15.755,15.755,1000,31001_2000,2.628,"Haren (Ems), Stadt",NA,NA,86.318359375,226.84307329682852
DENILD7500000VXJ,1000,1300,1000,03454018,12.961,16.461,16.461,NA,31001_2100,3.5,"Haren (Ems), Stadt",NA,NA,86.31640625,226.84307329682852
DENILD750000v3of,1000,1300,1000,03454018,13.773,16.892,18.3,5000,51009_1610,4.527,"Haren (Ems), Stadt",NA,NA,12.59765625,46.196622065486544
DENILD7500001ew2,1000,1300,1000,03454018,13.401,17.42,20.472,3200,31001_2000,7.071,"Haren (Ems), Stadt",NA,NA,47.97265625,248.85971000668985
DENILD7500001ew1,1000,1300,1000,03454018,14.16,17.045,17.045,1000,31001_2000,2.884,"Haren (Ems), Stadt",NA,NA,33.103515625,100.24043716421949
DENILD750000lxFu,1000,1300,1000,03454018,13.468,18.729,21.495,3100,31001_1000,8.027,"Haren (Ems), Stadt",9A,Brombeerweg,90.36328125,543.6953213720732
DENILD7500001eyn,1000,1300,1000,03454018,13.425,16.121,16.121,1000,31001_2000,2.696,"Haren (Ems), Stadt",NA,NA,30.4306640625,82.04170101538321
DENILD7500000VNc,1000,1300,1000,03454018,13.379,22.166,24.438,3100,31001_2000,11.059,"Haren (Ems), Stadt",NA,NA,825.8251953125,8194.745829376036
DENILD750000nPU4,1000,1300,1000,03454018,13.28,15.991,15.991,1000,51009_1610,2.711,"Haren (Ems), Stadt",NA,NA,5.5341796875,155.56025426242823
DENILD750000xT1t,1000,1300,1000,03454018,12.781,18.841,18.841,1000,51009_1610,6.06,"Haren (Ems), Stadt",NA,NA,12.935546875,2960.377659924509
DENILD750000uS9g,1000,1300,1000,03454018,15.32,17.485,18.033,3100,51009_1610,2.713,"Haren (Ems), Stadt",NA,NA,5.3955078125,13.159928834130001
DENILD750000s5oT,1000,1300,1000,03454018,15.65,19.792,24.21,3200,31001_1000,8.56,"Haren (Ems), Stadt",16,Heinrich-Wobken-Straße,7.259765625,758.363661554928
DENILD7500001er4,1000,1300,1000,03454018,12.89,15.508,15.508,1000,31001_2000,2.618,"Haren (Ems), Stadt",NA,NA,41.95703125,109.84444178353345
DENILD750000njBJ,1000,1300,1000,03454018,13.305,15.886,15.886,1000,51009_1610,2.581,"Haren (Ems), Stadt",NA,NA,15.0595703125,38.86736674675392
DENILD7500001euS,1000,1300,1000,03454018,13.664,16.726,16.726,1000,31001_2000,3.062,"Haren (Ems), Stadt",NA,NA,25.6435546875,78.51951513725899
DENILD7500001eBy,1000,1300,1000,03454018,12.904,15.654,15.654,1000,31001_2000,2.75,"Haren (Ems), Stadt",NA,NA,50.998046875,140.24523150916858
DENILD750000vaPe,1000,1300,1000,03454018,13.037,17.704,20.153,3100,51009_1610,7.115,"Haren (Ems), Stadt",NA,NA,6.890625,40.5964605365583
DENILD750000mI60,1000,1300,1000,03454018,13.415,17.582,17.582,1000,51009_1610,4.167,"Haren (Ems), Stadt",NA,NA,2.203125,9.8339554068103
DENILD7500001eta,1000,1300,1000,03454018,13.224,17.258,22.369,3100,31001_1000,9.145,"Haren (Ems), Stadt",33,Waldstraße,104.3232421875,687.4429159826287
DENILD7500001eoY,1000,1300,1000,03454018,13.495,17.394,19.314,3100,31001_2000,5.818,"Haren (Ems), Stadt",NA,NA,40.654296875,181.97144695380837
DENILD750000s5nY,1000,1300,1000,03454018,15.684,18.811,21.91,3100,31001_2000,6.226,"Haren (Ems), Stadt",NA,NA,13.138671875,217.11200561993758
DENILD7500001err,1000,1300,1000,03454018,13.532,18.51,21.628,3100,31001_1000,8.096,"Haren (Ems), Stadt",47,Weißdornweg,68.849609375,427.34869590244654
DENILD7500001eAW,1000,1300,1000,03454018,13.01,19.121,21.316,3100,31001_1000,8.305,"Haren (Ems), Stadt",13,Marienstraße,42.64453125,2869.611060889347
DENILD750000vbdo,1000,1300,1000,03454018,13.579,19.276,19.276,1000,51009_1610,5.697,"Haren (Ems), Stadt",NA,NA,5.90625,33.64716564030745
DENILD750000vtvl,1000,1300,1000,03454018,15.602,21.699,24.325,3100,31001_1000,8.724,"Haren (Ems), Stadt",15,Schützenweg,7.7099609375,1285.1813998112027
DENILD7500001eqD,1000,1300,1000,03454018,12.843,16.757,16.757,1000,31001_2000,3.915,"Haren (Ems), Stadt",NA,NA,172.73828125,676.0971621308618
DENILD7500001exT,1000,1300,1000,03454018,14.333,17.219,17.219,1000,31001_2000,2.886,"Haren (Ems), Stadt",NA,NA,68.072265625,196.45738073347937
DENILD7500001enK,1000,1300,1000,03454018,13.411,16.915,20.735,3200,31001_1000,7.324,"Haren (Ems), Stadt",29,Sanddornweg,25.26953125,860.1080462224362
DENILD7500001eyr,1000,1300,1000,03454018,12.803,15.078,16.831,3100,31001_2000,4.028,"Haren (Ems), Stadt",NA,NA,42.0087890625,132.39455232583308
DENILD7500001eu9,1000,1300,1000,03454018,14.07,18.797,22.513,3100,31001_1000,8.443,"Haren (Ems), Stadt",11,Waldstraße,14.6171875,768.8660521166405
DENILD750000uRm3,1000,1300,1000,03454018,13.926,17.046,17.893,3100,51009_1610,3.967,"Haren (Ems), Stadt",NA,NA,4.173828125,14.791238201906872
DENILD7500001en9,1000,1300,1000,03454018,13.379,17.105,19.789,3200,31001_2000,6.41,"Haren (Ems), Stadt",NA,NA,0.646484375,204.60404336814284
DENILD7500001elD,1000,1300,1000,03454018,13.249,16.98,18.626,3100,31001_2000,5.376,"Haren (Ems), Stadt",NA,NA,41.6259765625,175.03157372527613
DENILD7500001epy,1000,1300,1000,03454018,13.56,17.526,22.132,5000,31001_1000,8.572,"Haren (Ems), Stadt",110,Eichenallee,1.7451171875,919.4500752593191
